,NP_057427,NP_002408,NP_000415,NP_000413,NP_000517,NP_004439,NP_005219,NP_058519,NP_058518,NP_001116539,NP_061155,NP_001035932,NP_077006,NP_000917,NP_065178,NP_006836,NP_006614,NP_001784,NP_006092,NP_001153651,NP_001159403,NP_000116,NP_004314,NP_060601,NP_005931,NP_003003,NP_113611,NP_002002,NP_004487,NP_008950,NP_114172,NP_001062,NP_001444,NP_057547,NP_054895,NP_001246,NP_055606,NP_036451,NP_000624,NP_569082,NP_001159,NP_001229,NP_002458
TCGA-AO-A0JE,-0.5820788039366582,-0.5775262868137458,-0.7009249506534067,-0.9051505140548757,-0.794974562859388,1.4085516066534371,-0.16138380925388277,0.06170894409558661,0.05414858944844606,0.07893154899803709,-0.217442782968774,-0.5062633828237402,-0.5029669377636,-1.128371226972649,1.9528818402592403,-0.8555643672828256,-0.9531336123110036,0.15718364702858384,-0.46752672080105256,-0.8539523636602397,-0.7282923436471375,-0.8038222379642284,-0.2895891291319951,0.4109278759207056,-0.08181492412181243,-0.17086874311291264,-0.33812054318392853,1.2658915323560544,-0.4318749040284198,-0.4572220238803807,-0.5510615601843598,-0.21866393590936636,-0.8779285617828099,-0.7542828135750117,-0.4057888643768841,-0.08088192610037342,-1.2835547293332368,-0.2959253099846807,-0.12420264433741426,-0.004145923002255623,0.09650838869873408,1.1390393683998845,0.07507943757934904
TCGA-AO-A0JJ,-0.26698415548757576,-0.7731034424080423,-0.3262863124848853,-0.7258210936859095,-0.4486656968862321,-0.03825820488475854,0.038647337122959584,-1.2128296087504926,-1.248577417044429,-1.1694146050826812,-0.4223951550249943,1.1123126657087175,1.1111318344440342,0.4757265501408286,0.5537273726880446,-0.22046345695293598,-0.010633463109905794,-1.7184829232888088,-0.4386167539521708,0.3939241029538946,-1.1397857389803818,1.1103672377605938,0.580593718739513,-0.5911515050800963,-1.4424212797163063,0.060351518709065126,0.26773150969094034,0.5405717641734277,0.82535254724196,-0.7653255389769202,-0.4215352343776953,-0.2501189660774589,-0.18268729691703256,0.6841793162588443,-0.5254169443630433,-0.7728432544785206,-0.01112818920061233,0.44771444562638185,-0.5793765480320768,-0.004145923002255623,-1.1186942566714682,0.10111249189063216,0.07507943757934904
TCGA-AO-A0JL,1.308694091966288,-0.2921840850845809,-1.2605880991353322,-0.4304516741687882,-0.22120205684452685,-0.05824366691831434,-0.08871739521750206,-0.13535892232777536,-0.10883940198672343,-0.1498092981005798,1.4415833523980566,-1.1058998371922135,-1.2972325436926833,-0.05151345217277332,0.6500934906792639,0.3956685545631214,0.29038872955839795,-0.23577389593630593,1.5812816229222086,-1.232069747414908,-0.9576518354528801,-0.8741926072090476,-0.5289386507397389,0.6301272928693953,-1.0904986079944656,1.6617275802788718,0.42492167292233113,0.6094419316309881,-1.8590286910473428,1.1025819397025012,0.42414589945427866,0.9052648223059451,1.2757873143721734,-0.6742778611551423,2.346491354736179,-0.13218836818891713,-0.01112818920061233,0.9396123269908098,-0.003857105106969052,-0.004145923002255623,0.5598927534299413,0.10111249189063216,0.07507943757934904
TCGA-AO-A0JM,-0.16245808825596234,1.5022560470067758,-1.131294629620622,-1.786087323988305,-1.4932804659712497,1.892456699142488,-0.22045088099804672,-1.1626655350247541,-1.1609886919479524,-1.1456215153125169,0.4098680846918937,0.21328179156170987,0.21458784353723842,-1.484217263182163,-0.24170115402526754,1.2323452169385791,-0.9037341071689737,-0.931563335881132,0.4856685727132533,0.4907013343385029,0.7284876614505944,-0.4482246239534088,-0.4578413545287241,0.3983793441288757,1.4212710191559015,-0.3450381792123522,0.592507672398183,0.3452107550097686,0.4881096999755788,0.987406792578499,0.7686378495521585,0.7265052338654103,-0.18268729691703256,0.1542862116681975,0.49943097574114204,1.3084740235780925,-0.01112818920061233,0.2186042383947898,0.1918667173055753,-2.4543090108242214,0.7469610146437164,0.10111249189063216,0.07507943757934904
TCGA-AO-A126,-1.1748248769888943,-0.5424660237160553,-1.4191662639173719,-1.2146678428633082,-1.1288407075204767,0.3861380166893953,-0.2252959394511931,1.8864205371152538,1.9210755305020373,1.8744447367261134,-1.1982477566320688,1.880704517898858,1.8773981747367774,-0.09454066144589097,-0.5983040794178659,-0.584296342940934,-1.96708879779267,1.8752279410684487,-1.5097302811437399,-0.8566495808321163,-1.0278995388344436,0.29032812392959484,1.3383912171142454,-0.9680288054584502,-0.1481676755849881,-1.539641419484354,-0.038691800505038634,-1.641983698963933,1.1884532389085762,-1.0145502746450743,-1.7347106124202762,-0.03545765094829978,-0.18268729691703256,0.9895558267474227,-1.3499652165631357,-0.38115535205108264,1.0824981528641384,2.1281566359592663,2.330390569059214,-0.004145923002255623,0.09650838869873408,0.10111249189063216,0.07507943757934904
TCGA-AO-A12B,-0.6562753836203162,-0.47208365273442193,-0.5482942273493866,-0.5201567920064167,-1.143596325365029,0.027762114648762274,-0.28283149524538936,1.092923635193364,1.104405173641017,1.093913382007489,-0.71995336861415,0.3878023624745297,0.38988120613109284,1.5620623632343278,-0.8315203156454256,-1.0532794820490332,-0.22884674137998162,-0.8725444048373574,-0.8401672881708689,-0.4541283767282979,0.08079821867354682,1.881630650951536,1.9396746183037377,0.3362744764057565,-0.9970504616862772,-0.6428627171680524,0.7291063178716765,-1.6307385627100188,1.0348272149909346,-0.6094456420908927,-1.424702047759371,-0.11655511311373731,-0.18268729691703256,0.06919837801041658,-0.1598403236311828,-0.22339279473570614,0.15423293921529213,-0.05133039486758328,-0.6348612420874403,0.6325351303061455,-1.3779634488255348,-0.8263904733715336,0.07507943757934904
TCGA-AO-A12B,-1.088642157194659,-1.5960966197336408,-1.1113337831569432,-0.9958828520841697,-1.1858190885904418,-0.8686628588025325,-1.4042272016147654,1.105427887102324,1.125124090426466,1.1914196569804085,-1.1845832626064947,0.43268405906626933,0.4877041677240119,1.562711752686418,-1.335321692918497,-0.40968605729430857,-0.24974956731577067,-1.0214391321834453,-0.7572677424243832,-0.5479961710138385,0.05627894525612956,1.8838267495632322,2.1295026794809826,-0.4750640336615805,-1.2155976084165712,-0.38742984556583726,-1.6341212488198853,-1.735308015991632,1.3693616970416311,-0.48319377964937804,-0.7048002945358796,-0.03549760651849277,-0.6344135499203237,0.5955607103790055,0.02144888781586774,-0.054505247945118136,0.07112192531950579,0.181354711291111,-1.4060356607474243,-0.004145923002255623,-0.2027819098291185,0.10111249189063216,0.07507943757934904
TCGA-AO-A12D,0.6167620863660119,0.00790796125037239,-0.18244379569117677,-0.2515219219984962,-0.3703150594956312,3.462090749009938,0.9841410514197974,-0.2227048412286668,-0.19258127942416442,-0.2167207914188138,1.6059787044426863,0.4435404600833744,0.44248364036213766,-0.1557185385320126,-0.2127080106457821,0.0017900967182080912,-0.6113550484407351,0.29828629155910247,0.1729330090503331,-1.375496192076141,0.33889646559403747,-0.6639711087343347,-0.6310323777687386,0.18487058720309324,1.1274752083472999,-0.658726022980544,0.784748395751657,-1.5964474934439472,-0.08688573085633594,-0.9143999129750069,0.6760176533007243,-0.7184449925990161,-0.18268729691703256,0.06919837801041658,0.042121002839081406,0.0761231242598567,0.6441158584845195,-0.7112238957978999,-1.8045560296878855,1.9731565585887383,-1.1983927709072957,-0.4700583771964589,0.07507943757934904
TCGA-AO-A12D,0.4870288286331496,0.09191298860746305,0.04590257376381491,0.11517228387242749,0.21905996624503682,3.391326436690354,0.906633420905643,-0.033693856589399836,0.01758688514874784,-0.07879490395796246,1.1936383176377905,0.45393526040501,0.4545756210282443,-1.2316788714842264,0.1220487201357338,-0.2068263504324396,-0.513154581047816,-0.511960540343763,0.1815455529111522,-0.8422182272807451,0.18589170289252016,-1.629294955029,-0.7800359437542567,-0.09310758060125905,0.882155521202092,-0.7195776946794175,-0.8042266222234504,0.17004776784294856,0.021375688579093565,-1.0182397469091162,0.21328396081053683,-0.03545765094829978,-0.18268729691703256,0.03865004968268922,0.35001654034280266,0.15398440022558135,1.0814297295939594,-0.10329274429012103,-0.12420264433741426,-0.004145923002255623,-0.6690346000640186,0.10111249189063216,0.07507943757934904
TCGA-AO-A12E,1.0095713852492467,0.6063517748346889,0.753625055421418,0.674059137315434,0.9719617544569779,-0.22247898357237256,-0.26157872406298927,0.9671307123631734,0.9723596581211829,0.9735060504387644,0.49751242194091927,0.8393598630747918,0.8389340690060038,0.12251531190311761,-0.5960316252873868,-0.08442456797074308,-0.3959596055655054,-1.8718893926419493,0.09714329156584355,1.4042596290918294,0.7865316480235713,0.3596211877218446,0.19945092358588148,0.16802699013465983,-2.444749692722294,-0.5028502948920271,0.0010607766904525912,0.48074564623792865,0.44255064950985085,0.19142911271900154,1.3104730331853296,0.43631277816047054,-0.18268729691703256,1.0522960327031488,0.5587751201291712,-0.011261189033819464,-0.01112818920061233,0.6087147951819128,-0.47376968716665446,-0.004145923002255623,-0.24732200848767322,0.6449491831798342,0.07507943757934904
TCGA-AO-A12F,2.126115200752993,0.4531338648693821,0.9337355769886195,1.5473274316476133,1.1348713922249336,-0.14001634477286304,0.2285235438993713,-0.1945767299788357,-0.19820339391998282,-0.18365918753488764,0.8522566873017955,-1.3030348903859894,-1.2975344301296918,-0.09774276776578276,-0.5862349028586519,1.40650598445014,0.42846560431417285,0.518196348802273,1.1316549788256585,-0.7855636979359957,0.061267185391914725,-0.47910366086464706,-0.3117795077553095,0.5737461142070416,-0.6330504750664775,1.0045674373534597,0.9974204747101993,-1.5878300361864945,-1.5842769272102306,0.5846055107553434,1.006872018121541,-0.663029869946696,0.7505453425073728,-0.5421395629730515,1.0697320712992369,1.0449606328516408,1.806133247199242,-0.08409575372670065,-1.0630085753102445,-0.004145923002255623,1.1904657153314682,0.10111249189063216,1.3451288425270207
TCGA-AR-A0TR,-1.520023439273424,-1.5171000255338123,-0.428953963116265,-0.5018798058199673,-0.6211100047557662,0.013506016322946126,-0.7409474899077206,1.2014703199353873,1.2454221312902158,1.1949358956153355,-0.7828859576504407,0.3530781003495257,0.3539974502580115,1.7489464855930634,-0.9950893979715856,-1.098614608982896,-0.592262227908865,1.1910308738891635,-0.777665835121678,1.3375781195264251,-1.6728186084256724,1.5482615371627408,-0.031070940765453893,-0.7501641820750925,-2.0402571485371848,-1.4518803971684142,-0.7521552157214657,-0.6290551819757488,1.1774015025184477,-1.181558339655459,-0.44340265309822596,-1.1138287001205351,3.756693083559913,0.9762664705555439,-1.1974262024138327,-1.6882752882955372,-0.01112818920061233,1.521847269150499,1.9777713161344317,2.6194936716946025,-2.393137516566087,-0.5916054714619894,0.07507943757934904
TCGA-AR-A0TT,-0.8481795615046538,0.5962388134879256,-1.6918055756293693,-1.0483931880916815,-1.3922372662577052,-0.982272287773299,-1.6031831826758733,-0.305847079695391,-0.3172703431103995,-0.3169468352089578,-0.09451074416839644,-0.31139911970821366,-0.3268873341905838,-0.3008673982903426,0.9078847106179195,0.06263602972535276,-1.0372137333929168,-0.8213396638414316,-0.02895976190622684,-0.12663397383521233,-0.043033473884213296,0.0553943154461787,-0.3698293779937035,0.27169569434203145,-0.7995968316946644,-0.6015252529771445,-0.22998688418198374,0.7150885811244769,0.18394287756384436,-0.8330065857255763,-0.43299795243569905,-0.15630742504071476,-0.20938176937845823,0.8811793276437373,-2.2908597773674293,-0.3094129003324723,-0.5255924125412704,-0.4828859504581485,0.19497262868366044,-0.004145923002255623,-0.589323959035638,0.10111249189063216,0.07507943757934904
TCGA-AR-A0TV,0.19397237462604403,0.6861537457347354,-1.0356544406619619,-0.7991651099904112,-0.959849457914186,-0.146573593786283,-0.5483629148889095,-0.32582746288698716,-0.26488966276279147,-0.24731125983980665,0.276024200528201,-0.29217562363972055,-0.28947138433753555,0.5638593500603871,-1.1865567627578795,0.5248381824004492,-0.31456621154398945,0.6507867933869751,1.5098584419485315,-0.7662971065696439,1.0421027114347179,1.7476616423481233,-0.30978303689611375,0.5296984143399989,-0.914324613011591,-1.2923979968837875,1.5946685999794523,-0.9449830062184559,0.3552330381680635,0.44145708931544736,-0.296241320245104,0.353150019140037,-0.18268729691703256,-0.28716941345793,-0.04258479278692722,-0.023733835143523757,-0.01112818920061233,0.12575486968893504,0.32757385882324386,-0.004145923002255623,-0.35853843810160346,0.10111249189063216,0.07507943757934904
TCGA-AR-A0TX,-0.8789521507360629,-1.0954219445904991,-0.6597305844948349,-0.2531015379832795,-0.46293568970170734,0.9985663583712024,0.7944004707347607,-0.3275056958096413,-0.3891650905149798,-0.3793555443505724,-2.5966452233928097,-0.40851369582158925,-0.39563002473915343,-0.0018043170401595952,-0.8414363349687026,-0.641871067383235,1.7274580449018047,-1.0367834837866536,-2.0263772000509728,0.10885793125455054,-0.6384609054569655,-0.7450001371203165,0.07848327516508878,-3.694427962008634,0.7734026590420766,0.8192460117560028,-2.3937743725777403,-0.16694982477125136,-0.14226234678384667,-0.7660655457163523,-0.11680346307257569,-2.0087533580946504,-0.18268729691703256,-2.236750892817017,-1.5848022467055396,-0.011261189033819464,-1.9725506250568339,-3.5990574738870107,-0.6786969393090909,-4.201445930338816,0.09650838869873408,0.10111249189063216,0.07507943757934904
TCGA-AR-A0U4,0.6927183446384503,2.1685135226225336,-0.6995382170287118,-0.8638685440299565,-0.6173303809935451,-0.9837208408576135,2.7379877659331027,-0.9027588449003149,-0.9075603533589409,-0.8812509263223856,0.20827909825843938,-0.761034544633529,-0.7570333561094948,-1.075576785700607,0.7131278215158996,1.1348964305446425,-0.0034376980857032443,0.9939802852188745,0.5752814244507424,-1.095047585469556,-0.41640334369930326,-0.9250149480741929,-0.7239581619576559,0.5126922857744654,-1.12238442020617,0.5804108188599755,3.0787722741724814,2.116035548809161,-0.8843395919956035,1.3069963799745055,-0.44680834736917757,1.8458856349591715,-0.18268729691703256,0.9873516891970735,0.789781394068876,1.2744662958820172,-0.01112818920061233,0.023706347866440547,-0.12420264433741426,0.8624199102964116,0.6167740879925478,0.10111249189063216,0.07507943757934904
TCGA-AR-A1AP,-1.771296769210269,-1.6160666436496038,-0.01723345395332947,0.13764772757189753,0.6642857653727805,-0.701949654404361,-0.641289915191472,0.29755997652323984,0.3192187204523562,0.31488611069312816,-0.9860215539965858,0.017828320003767682,0.019675031901704176,-0.5336443903780466,1.1623930459669505,-0.5713719675095448,0.524911457022215,-0.6273031640699772,-1.8611765004425374,0.16335310918309712,-0.19546604034937365,0.18676275628977107,-0.18527683055988248,-0.6502925760503604,0.5157615807210858,-0.19892548122831152,0.6022908589642696,0.3389428565923298,0.19165574276332223,-0.9029306183074763,-1.5824657557205908,-1.0583850935871235,-0.18268729691703256,0.62787885516644,-1.527315246292038,-1.6192747947498485,-0.8728427037979671,0.1095143164091741,-1.4809267592571034,2.588030338824174,-1.612847764300814,0.10111249189063216,0.07507943757934904
TCGA-AR-A1AS,-0.22380849003841372,-0.07655480374374951,0.10641792354089358,-0.10947639932420018,0.4069851214685706,-0.6476069777283833,-0.5552282437043586,1.7718059103480026,1.7740032754820394,1.7515725939704916,0.1312692571447335,0.657996087098346,0.6580719782862353,1.2241186806329365,-1.4108877409086484,-0.32300097609670125,0.7802682958200244,-0.006560616397926879,-0.8345381619068848,-0.2487007991844682,-0.9112235211601096,0.6725045493579775,-0.6704935291806514,0.2313887105085957,1.5665629802027257,-0.7372889502326117,0.3448615301420184,0.32949687345144535,0.6499761430037246,-0.7948014404585589,-0.391381125239349,0.05927223244244403,-0.9279454099380623,0.14346413905932714,-0.38927297324752,-0.18946373524956747,-1.686311728958696,0.8640976763151258,-1.556775346716951,-0.39233231767953125,-1.9033486862695783,0.10111249189063216,1.1520551745215084
TCGA-AR-A1AV,1.7251430452918848,0.892292649735771,-0.28469646096458556,-0.7952944616052003,-0.9923422604309954,0.16717433622916963,-0.08513819224555258,1.470544018547663,0.8834720999083528,1.1302398404125493,0.5021933343433436,0.4613700207306341,0.4619898154518727,0.4347219718646693,0.6388211206137276,-0.23008652140080488,-0.8257438436247182,0.23660732755206337,0.4156851142307565,1.411782175871713,0.6080783622185254,1.0366689286944368,-0.08893584693165768,-0.690867178934593,0.04102450200131498,-0.5351838849297268,0.6019982391535112,-0.5869121147775649,0.9349160354841726,-0.6616017330588767,-1.0181898714323252,-0.3276799278623797,-0.18268729691703256,-1.3196962877115446,0.6607058692182262,-0.011261189033819464,-0.01112818920061233,0.023706347866440547,-0.12420264433741426,-0.004145923002255623,0.09650838869873408,0.10111249189063216,-1.6863268912832312
TCGA-AR-A1AW,-1.6100071132196516,-0.5499470903827324,-1.0113787274361337,-1.8697010483602883,-1.8667877871570973,-0.2917279024150566,-0.9471919403615855,1.4988766980488257,1.5717475351615438,1.4915826960889715,-1.659418804642741,-1.3103893627701244,-1.304868558702909,0.9710936966380769,1.745013129546352,0.022581747341808872,-1.284958445182083,-1.1486008601733995,-0.9081037419319588,0.0864330649763423,-0.6678945006133588,0.32620488326063124,-1.3688894676101009,0.48623022911048835,-1.9440105539753965,-1.3137706775133893,-1.3857753499708803,-0.23787843011075108,0.07430246738795841,-0.723596710346373,-1.5738437995606782,-0.3991931197975154,-0.18268729691703256,0.12101843509180471,0.579097796803705,-0.011261189033819464,-0.01112818920061233,0.023706347866440547,-0.12420264433741426,-0.004145923002255623,0.09650838869873408,0.10111249189063216,0.9975182101064429
TCGA-BH-A0AV,-0.3083662056695579,0.5760124140688261,1.2524212635972456,1.368692148810407,1.2857413201110393,0.015190946321007367,0.7244066738563969,-0.6815505468971979,-0.7119337284078633,-0.6850035365175938,0.35181975366635837,-1.2043149506679636,-1.19908756775597,-0.798840604029248,-0.00273418849277309,0.12856785280030744,0.78288602667863,0.22225400022129777,-0.2742658606563282,-0.491578179759656,-1.1328011687576778,-0.7698451760211961,-0.06348874826997965,-0.10027659110294608,1.3978265069510876,2.058537892798607,0.6605454485545191,0.17004776784294856,-1.0238149264972969,-0.9597619176912036,-0.4797022566705492,-0.03545765094829978,-0.18268729691703256,-0.7491233393544374,-0.2596294179507322,-0.5232398235468394,-1.2210659217914248,-1.0188242442682736,-0.12420264433741426,-0.004145923002255623,0.5293014200489182,0.10111249189063216,0.07507943757934904
TCGA-BH-A0BV,-0.8552734998811199,-1.4355583768972147,-0.06044729609580003,0.6465381132577941,0.7966393117819032,-0.6283113883153135,-1.0147378733700267,0.16919612483888993,0.17744598107780254,0.18744234981883603,-0.9412713640473608,0.3485255429285299,0.317917742892666,0.6771179773138808,1.2091856530863732,-1.3374156791720413,-0.7142878033315085,-0.04384706838894682,-0.6827065549117528,-1.1182726382724275,-1.991124348907443,0.20841167653189793,1.986772661580722,-0.03794010118341513,-0.39741443704548535,-0.044900087499402684,-0.5916286129485648,0.6275205490010191,0.6709745572453075,-0.5968044787742054,0.2917489132369164,-0.7705032457294736,-0.2168543103991028,-0.0023927762867368336,-0.8491407317047922,-0.43038620224519164,-0.01112818920061233,1.1013962572577365,0.5545857774134206,-0.004145923002255623,-1.0412039740623458,0.10111249189063216,0.07507943757934904
TCGA-BH-A0C1,0.2554363394196941,1.114909358752304,-0.46758019072948054,-1.1260812269251461,-1.1522493647219392,-0.3935967033297549,0.4188184492245772,-1.4248546639882749,-1.3790609943254193,-1.3750721454780797,0.9360405930102467,-1.7796159857820415,-1.7727972153621838,-2.0239439919838578,0.06361195315216141,1.6168849149141011,0.9438715427002786,1.3542065373819887,1.1649600027257698,-1.0242403822284614,0.12249696170486087,-1.5092590412520257,-0.982247607431895,0.3121415689800296,-0.8578927268677395,-0.5210837263957114,0.17158986469696477,1.5496398666415705,-2.5194366414754756,0.8690265375350491,0.376937767703266,1.1244217261735143,1.060623994762569,-1.1056630216590566,0.6422000300029268,1.1659766266679301,2.3729714563379414,0.023706347866440547,-0.12420264433741426,-1.0564094955488428,1.3571943963107473,0.10111249189063216,0.07507943757934904
TCGA-BH-A0DD,1.17319003624692,-0.5657830649567674,-0.5228747252958672,-0.1541205931445123,-0.4325975479817902,0.7920739503345313,0.3023425932462679,0.744960687916988,0.8705024214308708,0.8577811638892945,0.07817608894580956,0.09942792921275208,0.10955210023096784,1.3706339606915467,-1.4018278380172489,1.0454220917137538,0.5320414524762117,-0.9940933248094237,2.153820058389753,1.565479354216995,0.9472286233656104,0.795254546234948,-0.49104201383164,1.6350144684380383,0.5222989525205,-0.190410375399938,2.232296393549648,-0.8652319750002193,0.447013608532863,2.0698140788985873,1.169568090309477,0.6579852596809896,-0.18268729691703256,-0.042364946422957066,1.9433880296425181,1.416236541877563,-4.544315803805181,-1.5672891315025816,1.5752073353387355,-0.004145923002255623,1.7464788195515326,0.10111249189063216,0.07507943757934904
TCGA-BH-A0DG,-0.3363058086560462,0.5476262796069223,0.10339069763221378,-0.19068557814920659,-0.3884120766309833,-1.3252610005706327,-0.6582789608573851,-1.4596018157346717,-1.4413266297006087,-1.4329225458059573,-0.4430176626832714,1.0671716896184422,1.0724821177480899,-1.1022743612380679,0.05450340504522793,-1.0678587379661184,-1.0924622700755757,-0.42735070380829815,-0.8626194987312431,-0.12295936131342663,-0.6588654552051638,-0.6510238951062404,0.08203903946014451,0.13835294647879245,0.6647443197555972,0.13232006531250426,-0.7940717164326925,0.17004776784294856,0.24373467219388442,-0.5272149158570539,-0.6992561227430392,-1.2127945350465894,-0.5196279733494771,0.28554009754133164,0.918018117508832,0.37511112105733674,-0.01112818920061233,-0.24601417540220222,-0.12420264433741426,-0.004145923002255623,-0.3241076826561704,0.10111249189063216,3.0252317363807357
TCGA-BH-A0E1,1.0852309278449912,-0.1720481941603578,0.42274077076118616,0.1131323989196502,0.5001674052403172,-0.30319994097515807,0.44750750001329226,-0.658018618810707,-0.6643247539038439,-0.6537745931014435,0.8206905042688064,0.544876646174155,0.5452654463508968,1.6063697514278559,-0.1331939594733376,0.28095155938516225,0.6027638088601989,0.09985601954063193,1.1287537173662985,1.4957097292027732,1.3318241388875423,-0.46872384877885476,2.521956420296205,0.6587443309340353,-0.5467496156097539,1.885199895032585,1.0624966394511626,0.17004776784294856,0.15912115367529467,0.20189825962657687,0.7849353670370394,0.1771483328174139,-0.4508102016508048,-0.11374763042384652,0.5320484104180768,-0.1954663197695983,-1.8425948925983724,1.6833648914656376,1.1048898478366627,-0.004145923002255623,1.1100396191576831,0.10111249189063216,0.07507943757934904
TCGA-BH-A0E9,-0.18505089277114362,-1.2034405631270775,2.536013018105484,2.7112299173223056,2.948263064193684,-0.20829126408530674,1.266997492887732,0.4927917671780759,0.4871499762252275,0.5005724488415736,-0.9909093745503335,0.7461487311668865,0.7601317355985081,0.6127756657752986,0.8648230987492243,0.0358882562336811,0.012167692698722365,-1.1455670213131388,-0.8611547174162338,1.049232123426371,-0.9942766665424789,0.5903555363096358,-0.02052855915072108,-0.08875084850642039,-0.7728426669174021,2.44265571001314,-0.8466445843093195,-1.5917985216531167,0.25018439938922454,-0.0716798695601429,-0.39995420505249535,-0.6834997010884987,-0.18268729691703256,-0.15357758759618229,0.6089510229733025,0.33196055185563694,1.809028220395343,0.8760037711292691,0.9910885194859936,-0.004145923002255623,-1.8505103589579608,0.10111249189063216,0.07507943757934904
TCGA-BH-A18N,-0.29036815961628715,-1.5372598466348646,-0.3372478345815735,-1.3479493807472682,-0.8812093628338968,-0.007691032846177955,0.3047666884707244,1.4781735239983775,1.5028681278103366,1.5248892092690431,-1.1248278342116211,0.5649198477997225,0.5731672078402713,2.060149153213555,-0.7431706086589658,-1.063507905143711,-0.3766922203560575,-0.47387662879916176,-0.9030834891013811,-0.3827393595060439,-2.234480560102487,1.6938771223545788,0.49188401876185844,-1.75993078651527,-0.25969873355586043,-0.720813119721598,-0.7695488564802068,0.17004776784294856,1.3647501802758393,-1.3008149945979663,-0.8763578416546386,-1.0417298693497192,-0.18268729691703256,1.2983803620369359,-2.349815591851577,-0.8844624220122694,-0.3033709092735841,1.0138053857208082,1.0416682184167938,-0.004145923002255623,0.09650838869873408,-0.5112023479863004,0.07507943757934904
TCGA-BH-A18Q,0.08363089602171442,-0.4481764622403437,1.6175347636092787,1.5670212561896053,1.6778908503602814,-1.1097181864135732,-0.07198608214188061,-1.4407341333135637,-1.5743580807255906,-1.5141651986121085,-0.3378113681314956,-1.6137277986582932,-1.6073679051960246,-1.264921671977557,0.10802125173027669,0.30508654281986086,0.8127699679122207,0.927444324753524,0.13324559689552526,-0.6426734746758483,-0.3687768217238584,-1.293298325366294,-0.5899691754703937,-0.2734394047320913,0.13787144859418152,2.3803718004894354,-1.200014710099174,0.7491569141189193,-2.340781544183054,-0.01693402408034402,-0.2504231552223071,0.6963365545415491,0.3953579958795687,-1.0699421113227843,-0.28165129803076316,0.5794056460887724,-0.01112818920061233,-0.19188657408269613,-0.009499465191618492,-0.004145923002255623,-0.45606167240028483,-2.8980532111733277,0.07507943757934904
TCGA-BH-A18U,-0.07250738537177746,-0.7137263188310311,-0.9172142958706301,-0.6222042284846556,-0.5603838269779712,1.5093482493868657,0.04834135414754846,-1.0909378583010694,-0.7875665952154921,-1.0484690546472224,-0.1454856448253204,0.5025264115328009,0.5030323601766057,0.3588817047948429,0.15507293749835918,0.22759907410679295,0.6673435762160966,-1.1196385187262414,0.9159325363972866,2.5227237881296793,0.717239127638279,-0.1215016394141402,-0.14679522423637936,-1.3787849824999798,0.8653098747603256,-0.6708996988683915,-0.05577553702934913,0.018623858466950343,0.022169166255636943,0.497078296865616,0.631424895539083,-0.02914413456827438,-0.18268729691703256,-0.6393740271609604,0.765518666058943,-0.6624368679573558,-0.01112818920061233,0.023706347866440547,-0.43522786499999694,-0.004145923002255623,1.002092210158276,-2.155907033169154,0.07507943757934904
TCGA-C8-A12L,0.36916943522278944,-0.028320329568408912,1.4200531999845845,0.7662406805222985,1.728157309697133,0.49886690758074864,1.4580078105483563,-0.5067304240048605,-0.6566300049509592,-0.6230106880075006,1.613662939169907,-0.5545998563272446,-0.5499277059158076,-0.7562294603950999,0.05876240809478568,0.2698656944225372,0.9302584437213953,1.3383047467569575,1.2108148905991978,-0.40935623241065827,0.9807023240089371,-0.867016412673548,-1.210705323018545,0.921192298487473,0.3509331277646584,-0.9760889131260373,0.7341046027521141,1.184778389429881,-0.3254602978294049,1.1921411785567833,1.3778104739008352,0.10672431851992825,-0.18268729691703256,-0.9139373117498744,1.1000856858607941,0.5882974955890239,-0.1888463645614421,0.5777522980819487,-0.48305599312890685,-0.05388470799446053,-0.05775818211671136,0.5984903225190322,-1.3778338690010052
TCGA-C8-A12T,0.38805770472755163,0.10286289067640537,1.0513572067148491,0.6224739520783451,0.5583108496020207,0.17382473371087018,-0.5718079132216395,-0.21184755087320395,-0.16456212926233738,-0.16698208436390252,-0.19045121697984763,0.9291731918181136,0.9284989577141474,0.39427140995568866,-2.0702438306790816,-0.2522127479519053,-0.5939633995379499,-0.6350908110970492,0.2155168373735748,0.5527752977271433,1.5650573835180286,-0.04954159825444489,-0.6650324796626053,0.6286121857890864,1.3531380847012522,0.6551367432344872,1.2171588827180775,-1.544479522683798,0.4245772334961922,1.8141250720612465,-0.005758384384250733,0.2723430373593804,3.1149438339685247,0.09974670633814392,0.23928001155395603,0.4023521592702825,-0.01112818920061233,-3.063473006937413,-1.3004464816138186,-0.7376722633898781,1.122054442116496,1.598141089496916,1.1418550027737473
